Record Length,2500,Points,629.999965895E-6,-4.99999989E-3,,Record Length,2500,Points,629.999965895E-6,839.999973774E-3,
Sample Interval,200.00000234E-9,s,630.199967418E-6,-4.99999989E-3,,Sample Interval,200.00000234E-9,s,630.199967418E-6,859.999954700E-3,
Trigger Point,-3.14999994E3,Samples,630.399968941E-6,-4.60000010E-3,,Trigger Point,-3.14999994E3,Samples,630.399968941E-6,859.999954700E-3,
,,,630.599970464E-6,-4.79999976E-3,,,,,630.599970464E-6,839.999973774E-3,
,,,630.799971987E-6,-5.20000001E-3,,,,,630.799971987E-6,839.999973774E-3,
,,,630.999973509E-6,-4.19999985E-3,,,,,630.999973509E-6,839.999973774E-3,
Source,CH1,,631.199975032E-6,-4.39999998E-3,,Source,CH2,,631.199975032E-6,839.999973774E-3,
Vertical Units,Volts,,631.399976555E-6,-4.99999989E-3,,Vertical Units,Volts,,631.399976555E-6,859.999954700E-3,
Vertical Scale,4.99999987E-3,,631.599978078E-6,-4.60000010E-3,,Vertical Scale,499.999988824E-3,,631.599978078E-6,859.999954700E-3,
Vertical Offset,0,,631.799979601E-6,-4.99999989E-3,,Vertical Offset,0,,631.799979601E-6,839.999973774E-3,
Horizontal Units,s,,631.999981124E-6,-4.19999985E-3,,Horizontal Units,s,,631.999981124E-6,859.999954700E-3,
Horizontal Scale,50.00000058E-6,,632.199982647E-6,-4.99999989E-3,,Horizontal Scale,50.00000058E-6,,632.199982647E-6,859.999954700E-3,
Pt Fmt,Y,,632.399984170E-6,-4.79999976E-3,,Pt Fmt,Y,,632.399984170E-6,819.999992847E-3,
Yzero,-1.4000000,,632.599985693E-6,-4.99999989E-3,,Yzero,-2.88000000,,632.599985693E-6,859.999954700E-3,
Probe Atten,1.000000,,632.799987216E-6,-5.20000001E-3,,Probe Atten,1.000000,,632.799987216E-6,839.999973774E-3,
,,,632.999988738E-6,-4.60000010E-3,,,,,632.999988738E-6,839.999973774E-3,
Note,TDS 1002B - 4:40:35 PM   3/26/2018,,633.199990261E-6,-4.99999989E-3,,Note,TDS 1002B - 4:40:35 PM   3/26/2018,,633.199990261E-6,859.999954700E-3,
,,,633.399991784E-6,-4.39999998E-3,,,,,633.399991784E-6,859.999954700E-3,
,,,633.599993307E-6,-4.60000010E-3,,,,,633.599993307E-6,859.999954700E-3,
,,,633.799994830E-6,-4.99999989E-3,,,,,633.799994830E-6,859.999954700E-3,
,,,633.999938145E-6,-4.39999998E-3,,,,,633.999938145E-6,859.999954700E-3,
,,,634.199939668E-6,-4.79999976E-3,,,,,634.199939668E-6,839.999973774E-3,
,,,634.399941191E-6,-4.39999998E-3,,,,,634.399941191E-6,839.999973774E-3,
,,,634.599942714E-6,-5.39999967E-3,,,,,634.599942714E-6,859.999954700E-3,
,,,634.799944237E-6,-4.79999976E-3,,,,,634.799944237E-6,839.999973774E-3,
,,,634.999945760E-6,-4.79999976E-3,,,,,634.999945760E-6,839.999973774E-3,
,,,635.199947283E-6,-4.39999998E-3,,,,,635.199947283E-6,859.999954700E-3,
,,,635.399948806E-6,-5.39999967E-3,,,,,635.399948806E-6,859.999954700E-3,
,,,635.599950328E-6,-3.99999972E-3,,,,,635.599950328E-6,839.999973774E-3,
,,,635.799951851E-6,-4.19999985E-3,,,,,635.799951851E-6,839.999973774E-3,
,,,635.999953374E-6,-4.79999976E-3,,,,,635.999953374E-6,839.999973774E-3,
,,,636.199954897E-6,-4.79999976E-3,,,,,636.199954897E-6,839.999973774E-3,
,,,636.399956420E-6,-4.79999976E-3,,,,,636.399956420E-6,859.999954700E-3,
,,,636.599957943E-6,-4.39999998E-3,,,,,636.599957943E-6,859.999954700E-3,
,,,636.799959466E-6,-4.60000010E-3,,,,,636.799959466E-6,859.999954700E-3,
,,,636.999960989E-6,-4.39999998E-3,,,,,636.999960989E-6,879.999995232E-3,
,,,637.199962512E-6,-4.79999976E-3,,,,,637.199962512E-6,859.999954700E-3,
,,,637.399964035E-6,-4.79999976E-3,,,,,637.399964035E-6,839.999973774E-3,
,,,637.599965557E-6,-4.99999989E-3,,,,,637.599965557E-6,839.999973774E-3,
,,,637.799967080E-6,-4.79999976E-3,,,,,637.799967080E-6,859.999954700E-3,
