Record Length,2500,Points,829.999975394E-6,-3.99999972E-3,,Record Length,2500,Points,829.999975394E-6,919.999957085E-3,
Sample Interval,39.99999976E-9,s,830.039964058E-6,-3.00000003E-3,,Sample Interval,39.99999976E-9,s,830.039964058E-6,919.999957085E-3,
Trigger Point,-20.75000050E3,Samples,830.079952721E-6,-3.39999981E-3,,Trigger Point,-20.75000050E3,Samples,830.079952721E-6,939.999997616E-3,
,,,830.119999591E-6,-3.79999983E-3,,,,,830.119999591E-6,899.999976158E-3,
,,,830.159988254E-6,-3.00000003E-3,,,,,830.159988254E-6,919.999957085E-3,
,,,830.199976917E-6,-3.79999983E-3,,,,,830.199976917E-6,919.999957085E-3,
Source,CH1,,830.239965580E-6,-3.19999992E-3,,Source,CH2,,830.239965580E-6,919.999957085E-3,
Vertical Units,Volts,,830.279954243E-6,-3.79999983E-3,,Vertical Units,Volts,,830.279954243E-6,939.999997616E-3,
Vertical Scale,4.99999987E-3,,830.320001114E-6,-4.19999985E-3,,Vertical Scale,499.999988824E-3,,830.320001114E-6,939.999997616E-3,
Vertical Offset,0,,830.359989777E-6,-3.99999972E-3,,Vertical Offset,0,,830.359989777E-6,899.999976158E-3,
Horizontal Units,s,,830.399978440E-6,-3.99999972E-3,,Horizontal Units,s,,830.399978440E-6,919.999957085E-3,
Horizontal Scale,9.999999939E-6,,830.439967103E-6,-3.39999981E-3,,Horizontal Scale,9.999999939E-6,,830.439967103E-6,939.999997616E-3,
Pt Fmt,Y,,830.479955766E-6,-3.79999983E-3,,Pt Fmt,Y,,830.479955766E-6,919.999957085E-3,
Yzero,-1.4000000,,830.520002637E-6,-3.59999994E-3,,Yzero,-2.88000000,,830.520002637E-6,919.999957085E-3,
Probe Atten,1.000000,,830.559991300E-6,-3.79999983E-3,,Probe Atten,1.000000,,830.559991300E-6,919.999957085E-3,
,,,830.599979963E-6,-3.79999983E-3,,,,,830.599979963E-6,939.999997616E-3,
Note,TDS 1002B - 4:44:08 PM   3/26/2018,,830.639968626E-6,-3.39999981E-3,,Note,TDS 1002B - 4:44:08 PM   3/26/2018,,830.639968626E-6,939.999997616E-3,
,,,830.679957289E-6,-3.59999994E-3,,,,,830.679957289E-6,919.999957085E-3,
,,,830.720004160E-6,-3.00000003E-3,,,,,830.720004160E-6,939.999997616E-3,
,,,830.759992823E-6,-3.00000003E-3,,,,,830.759992823E-6,919.999957085E-3,
,,,830.799981486E-6,-3.39999981E-3,,,,,830.799981486E-6,919.999957085E-3,
,,,830.839970149E-6,-3.39999981E-3,,,,,830.839970149E-6,919.999957085E-3,
,,,830.879958812E-6,-3.59999994E-3,,,,,830.879958812E-6,899.999976158E-3,
,,,830.919947475E-6,-3.79999983E-3,,,,,830.919947475E-6,939.999997616E-3,
,,,830.959994346E-6,-3.79999983E-3,,,,,830.959994346E-6,919.999957085E-3,
,,,830.999983009E-6,-3.99999972E-3,,,,,830.999983009E-6,899.999976158E-3,
,,,831.039971672E-6,-3.99999972E-3,,,,,831.039971672E-6,939.999997616E-3,
,,,831.079960335E-6,-3.79999983E-3,,,,,831.079960335E-6,939.999997616E-3,
,,,831.119948998E-6,-3.79999983E-3,,,,,831.119948998E-6,919.999957085E-3,
,,,831.159995869E-6,-3.79999983E-3,,,,,831.159995869E-6,919.999957085E-3,
,,,831.199984532E-6,-3.39999981E-3,,,,,831.199984532E-6,919.999957085E-3,
,,,831.239973195E-6,-3.79999983E-3,,,,,831.239973195E-6,919.999957085E-3,
,,,831.279961858E-6,-3.99999972E-3,,,,,831.279961858E-6,939.999997616E-3,
,,,831.319950521E-6,-3.39999981E-3,,,,,831.319950521E-6,899.999976158E-3,
,,,831.359997392E-6,-3.19999992E-3,,,,,831.359997392E-6,919.999957085E-3,
,,,831.399986055E-6,-3.79999983E-3,,,,,831.399986055E-6,919.999957085E-3,
,,,831.439974718E-6,-3.99999972E-3,,,,,831.439974718E-6,939.999997616E-3,
,,,831.479963381E-6,-3.59999994E-3,,,,,831.479963381E-6,919.999957085E-3,
,,,831.519952044E-6,-3.79999983E-3,,,,,831.519952044E-6,939.999997616E-3,
,,,831.559998915E-6,-3.99999972E-3,,,,,831.559998915E-6,919.999957085E-3,
,,,831.599987578E-6,-3.99999972E-3,,,,,831.599987578E-6,919.999957085E-3,
,,,831.639976241E-6,-3.79999983E-3,,,,,831.639976241E-6,919.999957085E-3,
,,,831.679964904E-6,-3.79999983E-3,,,,,831.679964904E-6,919.999957085E-3,
,,,831.719953567E-6,-3.79999983E-3,,,,,831.719953567E-6,919.999957085E-3,
,,,831.760000437E-6,-3.99999972E-3,,,,,831.760000437E-6,919.999957085E-3,
,,,831.799989101E-6,-3.79999983E-3,,,,,831.799989101E-6,899.999976158E-3,
,,,831.839977764E-6,-3.79999983E-3,,,,,831.839977764E-6,899.999976158E-3,
,,,831.879966427E-6,-3.99999972E-3,,,,,831.879966427E-6,919.999957085E-3,
,,,831.919955090E-6,-4.60000010E-3,,,,,831.919955090E-6,919.999957085E-3,
,,,831.960001960E-6,-3.79999983E-3,,,,,831.960001960E-6,939.999997616E-3,
,,,831.999990623E-6,-4.19999985E-3,,,,,831.999990623E-6,879.999995232E-3,
,,,832.039979286E-6,-4.39999998E-3,,,,,832.039979286E-6,919.999957085E-3,
,,,832.079967950E-6,-3.99999972E-3,,,,,832.079967950E-6,919.999957085E-3,
,,,832.119956613E-6,-4.19999985E-3,,,,,832.119956613E-6,899.999976158E-3,
,,,832.160003483E-6,-3.79999983E-3,,,,,832.160003483E-6,899.999976158E-3,
,,,832.199992146E-6,-3.59999994E-3,,,,,832.199992146E-6,919.999957085E-3,
,,,832.239980809E-6,-3.99999972E-3,,,,,832.239980809E-6,939.999997616E-3,
,,,832.279969472E-6,-3.39999981E-3,,,,,832.279969472E-6,899.999976158E-3,
,,,832.319958135E-6,-4.60000010E-3,,,,,832.319958135E-6,919.999957085E-3,
,,,832.359946799E-6,-4.19999985E-3,,,,,832.359946799E-6,919.999957085E-3,
,,,832.399993669E-6,-3.79999983E-3,,,,,832.399993669E-6,919.999957085E-3,
,,,832.439982332E-6,-3.79999983E-3,,,,,832.439982332E-6,919.999957085E-3,
,,,832.479970995E-6,-3.39999981E-3,,,,,832.479970995E-6,939.999997616E-3,
,,,832.519959658E-6,-3.59999994E-3,,,,,832.519959658E-6,919.999957085E-3,
,,,832.559948321E-6,-4.19999985E-3,,,,,832.559948321E-6,919.999957085E-3,
,,,832.599995192E-6,-3.79999983E-3,,,,,832.599995192E-6,919.999957085E-3,
,,,832.639983855E-6,-4.39999998E-3,,,,,832.639983855E-6,939.999997616E-3,
,,,832.679972518E-6,-3.59999994E-3,,,,,832.679972518E-6,919.999957085E-3,
,,,832.719961181E-6,-3.79999983E-3,,,,,832.719961181E-6,959.999978542E-3,
,,,832.759949844E-6,-4.19999985E-3,,,,,832.759949844E-6,879.999995232E-3,
,,,832.799996715E-6,-3.99999972E-3,,,,,832.799996715E-6,939.999997616E-3,
,,,832.839985378E-6,-3.99999972E-3,,,,,832.839985378E-6,919.999957085E-3,
,,,832.879974041E-6,-4.19999985E-3,,,,,832.879974041E-6,919.999957085E-3,
