Record Length,2500,Points,-4.12000017E-3,-4.39999998E-3,,Record Length,2500,Points,-4.12000017E-3,1.2400000,
Sample Interval,3.99999999E-6,s,-4.11600014E-3,-4.39999998E-3,,Sample Interval,3.99999999E-6,s,-4.11600014E-3,1.2200000,
Trigger Point,1.0300001E3,Samples,-4.11200011E-3,-3.99999972E-3,,Trigger Point,1.0300001E3,Samples,-4.11200011E-3,1.1999999,
,,,-4.10800008E-3,-4.60000010E-3,,,,,-4.10800008E-3,1.2200000,
,,,-4.10400005E-3,-3.79999983E-3,,,,,-4.10400005E-3,1.2400000,
,,,-4.10000002E-3,-4.60000010E-3,,,,,-4.10000002E-3,1.2400000,
Source,CH1,,-4.09599999E-3,-3.99999972E-3,,Source,CH2,,-4.09599999E-3,1.2400000,
Vertical Units,Volts,,-4.09199996E-3,-3.99999972E-3,,Vertical Units,Volts,,-4.09199996E-3,1.2400000,
Vertical Scale,4.99999987E-3,,-4.08800039E-3,-4.60000010E-3,,Vertical Scale,499.999988824E-3,,-4.08800039E-3,1.2400000,
Vertical Offset,0,,-4.08400036E-3,-3.39999981E-3,,Vertical Offset,0,,-4.08400036E-3,1.2400000,
Horizontal Units,s,,-4.08000033E-3,-4.19999985E-3,,Horizontal Units,s,,-4.08000033E-3,1.2400000,
Horizontal Scale,1.000000E-3,,-4.07600030E-3,-3.79999983E-3,,Horizontal Scale,1.000000E-3,,-4.07600030E-3,1.2600000,
Pt Fmt,Y,,-4.07200027E-3,-3.59999994E-3,,Pt Fmt,Y,,-4.07200027E-3,1.2400000,
Yzero,-1.4000000,,-4.06800024E-3,-4.79999976E-3,,Yzero,-2.88000000,,-4.06800024E-3,1.2600000,
Probe Atten,1.000000,,-4.06400021E-3,-4.19999985E-3,,Probe Atten,1.000000,,-4.06400021E-3,1.2400000,
,,,-4.06000018E-3,-4.39999998E-3,,,,,-4.06000018E-3,1.2600000,
Note,TDS 1002B - 4:42:02 PM   3/26/2018,,-4.05600015E-3,-4.39999998E-3,,Note,TDS 1002B - 4:42:02 PM   3/26/2018,,-4.05600015E-3,1.2800000,
,,,-4.05200012E-3,-3.79999983E-3,,,,,-4.05200012E-3,1.2600000,
,,,-4.04800009E-3,-3.59999994E-3,,,,,-4.04800009E-3,1.2600000,
,,,-4.04400006E-3,-3.79999983E-3,,,,,-4.04400006E-3,1.2600000,
,,,-4.04000003E-3,-4.39999998E-3,,,,,-4.04000003E-3,1.2800000,
,,,-4.03600000E-3,-4.19999985E-3,,,,,-4.03600000E-3,1.2800000,
,,,-4.03199997E-3,-3.39999981E-3,,,,,-4.03199997E-3,1.2800000,
,,,-4.02800040E-3,-3.19999992E-3,,,,,-4.02800040E-3,1.2800000,
,,,-4.02400037E-3,-2.2000000E-3,,,,,-4.02400037E-3,1.2800000,
,,,-4.02000034E-3,-799.999979790E-6,,,,,-4.02000034E-3,1.2800000,
,,,-4.01600031E-3,199.99999495E-6,,,,,-4.01600031E-3,1.2800000,
,,,-4.01200028E-3,-1.1999999E-3,,,,,-4.01200028E-3,1.3000000,
,,,-4.00800025E-3,-1.9999999E-3,,,,,-4.00800025E-3,1.2800000,
,,,-4.00400022E-3,-3.00000003E-3,,,,,-4.00400022E-3,1.3000000,
,,,-4.00000019E-3,-3.99999972E-3,,,,,-4.00000019E-3,1.2800000,
,,,-3.99600016E-3,-3.79999983E-3,,,,,-3.99600016E-3,1.3000000,
,,,-3.99200013E-3,-3.79999983E-3,,,,,-3.99200013E-3,1.3000000,
,,,-3.98800010E-3,-4.79999976E-3,,,,,-3.98800010E-3,1.3000000,
,,,-3.98400007E-3,-3.79999983E-3,,,,,-3.98400007E-3,1.3000000,
,,,-3.98000004E-3,-4.19999985E-3,,,,,-3.98000004E-3,1.3000000,
,,,-3.97600001E-3,-3.59999994E-3,,,,,-3.97600001E-3,1.3199999,
,,,-3.97199998E-3,-4.19999985E-3,,,,,-3.97199998E-3,1.3199999,
,,,-3.96799995E-3,-4.79999976E-3,,,,,-3.96799995E-3,1.3000000,
,,,-3.96400038E-3,-4.19999985E-3,,,,,-3.96400038E-3,1.3199999,
,,,-3.96000035E-3,-4.39999998E-3,,,,,-3.96000035E-3,1.3000000,
,,,-3.95600032E-3,-4.79999976E-3,,,,,-3.95600032E-3,1.3199999,
,,,-3.95200029E-3,-4.60000010E-3,,,,,-3.95200029E-3,1.3199999,
,,,-3.94800026E-3,-4.79999976E-3,,,,,-3.94800026E-3,1.3199999,
,,,-3.94400023E-3,-4.39999998E-3,,,,,-3.94400023E-3,1.3199999,
,,,-3.94000020E-3,-4.39999998E-3,,,,,-3.94000020E-3,1.3199999,
,,,-3.93600017E-3,-4.39999998E-3,,,,,-3.93600017E-3,1.3399999,
,,,-3.93200014E-3,-4.79999976E-3,,,,,-3.93200014E-3,1.3199999,
